ID_Imovel,Tipo_Imovel,Cidade,Bairro,Area_m2,Num_Quartos,Num_Banheiros,Aluguel_Mensal,Disponivel
IMV-1360,Apartamento,Salvador,Zona Oeste,190,4,1,4635.66,Sim
IMV-1361,Estúdio,Salvador,Zona Sul,108,1,2,3161.22,Não
IMV-1362,Casa,Belo Horizonte,Centro,229,2,2,3874.01,Sim
IMV-1363,Apartamento,Porto Alegre,Zona Norte,191,2,2,4934.18,Sim
IMV-1364,Estúdio,Porto Alegre,Zona Oeste,176,4,2,1232.55,Sim
IMV-1365,Apartamento,Rio de Janeiro,Zona Sul,80,1,2,1060.95,Sim
IMV-1366,Estúdio,Salvador,Zona Sul,53,1,1,903.61,Não
IMV-1367,Apartamento,Belo Horizonte,Zona Norte,63,4,1,4341.53,Sim
IMV-1368,Estúdio,Rio de Janeiro,Zona Leste,137,1,1,4061.0,Não
IMV-1369,Apartamento,Rio de Janeiro,Zona Leste,80,4,2,3840.66,Sim
IMV-1370,Estúdio,Porto Alegre,Zona Norte,191,1,2,1282.07,Sim
IMV-1371,Estúdio,Rio de Janeiro,Zona Oeste,56,1,1,1837.01,Sim
IMV-1372,Casa,Porto Alegre,Zona Norte,40,1,2,4639.87,Não
IMV-1373,Apartamento,Salvador,Zona Norte,98,4,2,854.15,Sim
IMV-1374,Apartamento,Rio de Janeiro,Zona Norte,98,2,1,2750.41,Não
IMV-1375,Casa,Belo Horizonte,Zona Leste,228,1,2,1081.36,Sim
IMV-1376,Estúdio,São Paulo,Zona Oeste,33,4,1,3759.18,Sim
IMV-1377,Estúdio,Salvador,Zona Sul,116,4,1,4448.35,Sim
IMV-1378,Casa,Porto Alegre,Zona Oeste,141,3,1,1548.29,Não
IMV-1379,Casa,Belo Horizonte,Zona Norte,204,3,2,2680.5,Sim
IMV-1380,Casa,Rio de Janeiro,Zona Oeste,153,3,1,1222.89,Sim
IMV-1381,Apartamento,Porto Alegre,Zona Norte,53,1,1,2266.38,Não
IMV-1382,Casa,Rio de Janeiro,Zona Norte,99,1,1,4624.5,Não
IMV-1383,Apartamento,Salvador,Centro,273,3,2,2274.73,Não
IMV-1384,Casa,São Paulo,Zona Sul,246,3,2,975.82,Sim
IMV-1385,Apartamento,Belo Horizonte,Zona Oeste,192,1,1,4880.72,Sim
IMV-1386,Casa,Salvador,Zona Sul,269,1,2,3459.62,Não
IMV-1387,Estúdio,Rio de Janeiro,Zona Norte,146,4,1,1741.79,Não
IMV-1388,Apartamento,São Paulo,Zona Leste,53,4,1,1319.84,Não
IMV-1389,Estúdio,Belo Horizonte,Zona Sul,39,2,2,1001.26,Sim
IMV-1390,Estúdio,São Paulo,Zona Norte,253,2,1,1512.22,Não
IMV-1391,Estúdio,Belo Horizonte,Zona Oeste,210,3,1,4436.06,Não
IMV-1392,Casa,Rio de Janeiro,Zona Norte,199,2,2,4407.45,Sim
IMV-1393,Casa,Porto Alegre,Centro,118,3,2,3602.48,Sim
IMV-1394,Apartamento,Salvador,Centro,88,3,1,743.58,Sim
IMV-1395,Estúdio,Rio de Janeiro,Zona Oeste,105,3,1,3051.42,Sim
IMV-1396,Estúdio,Porto Alegre,Centro,290,2,2,4170.66,Não
IMV-1397,Apartamento,Salvador,Centro,160,1,1,2120.01,Não
IMV-1398,Estúdio,São Paulo,Zona Leste,278,4,1,648.29,Sim
IMV-1399,Estúdio,Porto Alegre,Zona Norte,297,3,2,3764.02,Não
IMV-1400,Casa,São Paulo,Zona Leste,249,2,1,3482.42,Não
IMV-1401,Apartamento,Belo Horizonte,Zona Sul,54,4,2,4759.78,Não
IMV-1402,Estúdio,Porto Alegre,Zona Sul,229,3,1,3300.99,Não
IMV-1403,Casa,Rio de Janeiro,Zona Leste,94,3,1,4414.9,Não
IMV-1404,Apartamento,São Paulo,Zona Sul,32,2,1,3402.47,Sim
IMV-1405,Estúdio,Rio de Janeiro,Centro,244,2,2,2798.84,Sim
IMV-1406,Estúdio,Rio de Janeiro,Centro,76,1,1,1455.17,Não
IMV-1407,Estúdio,Belo Horizonte,Centro,173,4,1,2870.29,Não
IMV-1408,Casa,Salvador,Zona Oeste,281,3,2,4824.04,Sim
IMV-1409,Apartamento,Belo Horizonte,Zona Oeste,294,1,2,3068.14,Não
IMV-1410,Apartamento,Belo Horizonte,Zona Sul,48,2,1,3809.39,Sim
IMV-1411,Apartamento,São Paulo,Zona Oeste,219,2,2,2307.4,Não
IMV-1412,Apartamento,Rio de Janeiro,Zona Norte,137,4,1,738.74,Não
IMV-1413,Casa,São Paulo,Zona Norte,284,1,1,3710.44,Não
IMV-1414,Estúdio,Porto Alegre,Centro,85,4,2,1590.54,Não
IMV-1415,Casa,Belo Horizonte,Centro,249,3,2,2734.5,Não
IMV-1416,Estúdio,Belo Horizonte,Zona Leste,175,4,2,4485.03,Não
IMV-1417,Apartamento,São Paulo,Zona Sul,30,1,1,1923.16,Não
IMV-1418,Casa,Rio de Janeiro,Zona Norte,238,4,2,2230.85,Sim
IMV-1419,Apartamento,Salvador,Centro,153,1,1,1700.91,Sim
IMV-1420,Casa,Rio de Janeiro,Centro,52,3,2,895.68,Não
IMV-1421,Apartamento,Salvador,Zona Oeste,176,3,2,2499.8,Não
IMV-1422,Apartamento,Rio de Janeiro,Zona Leste,102,2,2,2815.51,Não
IMV-1423,Apartamento,São Paulo,Zona Sul,152,3,2,2926.84,Sim
IMV-1424,Casa,São Paulo,Zona Oeste,218,4,2,4075.97,Sim
IMV-1425,Casa,Rio de Janeiro,Zona Oeste,42,3,1,3606.65,Sim
IMV-1426,Casa,São Paulo,Zona Sul,41,4,1,4154.17,Sim
IMV-1427,Estúdio,São Paulo,Zona Leste,245,1,1,3223.94,Sim
IMV-1428,Estúdio,Porto Alegre,Zona Leste,255,2,2,880.35,Sim
IMV-1429,Estúdio,São Paulo,Zona Sul,125,3,2,3743.93,Não
IMV-1430,Estúdio,Porto Alegre,Zona Oeste,167,3,1,2639.24,Sim
IMV-1431,Estúdio,Salvador,Zona Oeste,125,2,1,2688.01,Não
IMV-1432,Casa,Porto Alegre,Zona Leste,248,4,2,2390.71,Não
IMV-1433,Estúdio,Salvador,Zona Norte,59,1,1,3645.05,Não
IMV-1434,Estúdio,Salvador,Centro,226,2,1,4708.05,Sim
IMV-1435,Estúdio,Belo Horizonte,Centro,193,1,2,3924.45,Não
IMV-1436,Casa,Porto Alegre,Zona Leste,215,4,2,4800.14,Não
IMV-1437,Apartamento,Porto Alegre,Zona Sul,189,3,2,3688.84,Não
IMV-1438,Estúdio,São Paulo,Zona Oeste,97,3,2,1617.57,Não
IMV-1439,Estúdio,Belo Horizonte,Zona Leste,222,3,2,4493.15,Não
IMV-1440,Estúdio,Rio de Janeiro,Zona Leste,74,4,1,1325.7,Sim
IMV-1441,Casa,São Paulo,Zona Norte,92,4,2,851.86,Não
IMV-1442,Estúdio,São Paulo,Centro,104,1,1,4731.46,Não
IMV-1443,Estúdio,Belo Horizonte,Zona Norte,62,4,2,4023.64,Sim
IMV-1444,Estúdio,Porto Alegre,Zona Leste,109,3,2,689.92,Sim
IMV-1445,Apartamento,Porto Alegre,Zona Norte,205,3,1,3862.95,Sim
IMV-1446,Estúdio,Porto Alegre,Zona Norte,203,4,1,2242.55,Não
IMV-1447,Casa,Rio de Janeiro,Zona Sul,91,2,1,2853.09,Não
IMV-1448,Casa,São Paulo,Zona Norte,31,4,2,2897.83,Sim
IMV-1449,Casa,Salvador,Zona Sul,260,1,2,1523.32,Sim
IMV-1450,Apartamento,São Paulo,Zona Oeste,212,4,2,3364.87,Não
IMV-1451,Apartamento,Belo Horizonte,Zona Leste,47,1,2,1096.94,Não
IMV-1452,Apartamento,Belo Horizonte,Zona Leste,215,1,1,4756.62,Não
IMV-1453,Casa,São Paulo,Zona Oeste,272,3,1,2211.49,Não
IMV-1454,Casa,Rio de Janeiro,Centro,254,3,1,4632.74,Sim
IMV-1455,Apartamento,Rio de Janeiro,Zona Leste,162,1,2,1899.29,Não
IMV-1456,Casa,Salvador,Zona Sul,145,4,2,4876.0,Sim
IMV-1457,Apartamento,Salvador,Centro,162,1,1,3596.26,Sim
IMV-1458,Estúdio,São Paulo,Zona Norte,30,1,1,3587.1,Não
IMV-1459,Apartamento,Salvador,Centro,232,4,2,1357.25,Não
IMV-1460,Casa,Belo Horizonte,Centro,261,2,1,4220.68,Não
IMV-1461,Estúdio,Belo Horizonte,Zona Leste,208,3,2,1830.23,Sim
IMV-1462,Casa,Belo Horizonte,Zona Oeste,30,2,1,2357.61,Não
IMV-1463,Apartamento,Salvador,Zona Oeste,64,1,1,2647.76,Não
IMV-1464,Casa,Belo Horizonte,Centro,232,3,2,4743.64,Sim
IMV-1465,Apartamento,Salvador,Zona Sul,239,2,2,2407.39,Não
IMV-1466,Estúdio,Salvador,Centro,234,4,1,2037.74,Não
IMV-1467,Estúdio,Porto Alegre,Centro,183,1,1,4477.87,Não
IMV-1468,Casa,Belo Horizonte,Zona Leste,255,4,2,3932.6,Sim
IMV-1469,Casa,Porto Alegre,Centro,64,4,2,3604.66,Sim
IMV-1470,Estúdio,Porto Alegre,Zona Leste,104,4,1,3853.43,Sim
IMV-1471,Casa,Salvador,Zona Sul,225,3,2,3624.16,Sim
IMV-1472,Apartamento,São Paulo,Zona Leste,147,2,2,4710.67,Não
IMV-1473,Casa,Salvador,Zona Sul,253,1,2,1241.79,Não
IMV-1474,Apartamento,Porto Alegre,Zona Leste,56,1,1,4913.45,Sim
IMV-1475,Estúdio,Salvador,Zona Sul,58,1,2,1460.62,Sim
IMV-1476,Estúdio,Belo Horizonte,Zona Sul,63,2,2,1180.69,Não
IMV-1477,Apartamento,São Paulo,Zona Leste,292,2,2,3358.44,Não
IMV-1478,Apartamento,São Paulo,Zona Leste,118,3,2,2476.04,Sim
IMV-1479,Apartamento,São Paulo,Zona Oeste,210,1,2,578.35,Sim
IMV-1480,Estúdio,Salvador,Centro,234,3,1,4132.66,Não
IMV-1481,Estúdio,São Paulo,Zona Norte,248,3,2,4242.21,Sim
IMV-1482,Estúdio,Salvador,Zona Norte,172,4,2,1794.47,Não
IMV-1483,Estúdio,São Paulo,Zona Oeste,156,3,1,2303.08,Não
IMV-1484,Apartamento,Belo Horizonte,Zona Norte,294,2,1,1964.39,Não
IMV-1485,Apartamento,Porto Alegre,Centro,125,1,2,1787.45,Não
IMV-1486,Casa,Belo Horizonte,Zona Sul,248,2,1,1842.18,Sim
IMV-1487,Apartamento,São Paulo,Zona Sul,108,3,2,2962.79,Não
IMV-1488,Estúdio,São Paulo,Zona Norte,78,2,1,4655.06,Sim
IMV-1489,Apartamento,Salvador,Zona Leste,85,2,2,1208.86,Sim
IMV-1490,Apartamento,São Paulo,Zona Leste,98,2,1,3681.84,Sim
IMV-1491,Casa,Salvador,Zona Oeste,84,4,1,1854.12,Não
IMV-1492,Estúdio,Porto Alegre,Zona Sul,66,2,2,3448.34,Não
IMV-1493,Casa,Salvador,Zona Sul,285,4,2,672.41,Sim
IMV-1494,Apartamento,São Paulo,Zona Oeste,266,1,1,4933.2,Não
IMV-1495,Estúdio,Porto Alegre,Zona Oeste,250,2,2,1198.26,Sim
IMV-1496,Estúdio,Salvador,Zona Leste,238,2,2,4440.43,Sim
IMV-1497,Estúdio,São Paulo,Zona Oeste,280,2,1,1115.16,Não
IMV-1498,Estúdio,Salvador,Centro,137,1,2,1842.58,Não
IMV-1499,Casa,Belo Horizonte,Centro,116,3,2,689.19,Não
IMV-1500,Casa,Porto Alegre,Zona Oeste,131,1,2,1249.55,Não
IMV-1501,Casa,Rio de Janeiro,Zona Oeste,205,1,2,3653.87,Sim
IMV-1502,Apartamento,Salvador,Zona Sul,142,2,2,3803.46,Sim
IMV-1503,Estúdio,Porto Alegre,Centro,161,4,1,2568.94,Sim
IMV-1504,Apartamento,Salvador,Zona Oeste,85,1,1,2356.23,Não
IMV-1505,Estúdio,São Paulo,Zona Oeste,261,2,1,3361.51,Sim
IMV-1506,Casa,São Paulo,Zona Sul,163,4,2,3154.83,Sim
IMV-1507,Estúdio,Porto Alegre,Zona Norte,173,4,1,3948.01,Sim
IMV-1508,Estúdio,Salvador,Zona Oeste,247,2,1,973.96,Sim
IMV-1509,Estúdio,Rio de Janeiro,Zona Sul,148,1,1,2126.8,Sim
IMV-1510,Estúdio,Belo Horizonte,Zona Oeste,164,1,2,4390.21,Sim
IMV-1511,Estúdio,Rio de Janeiro,Centro,99,1,2,1869.79,Não
IMV-1512,Apartamento,Porto Alegre,Zona Norte,256,4,1,2155.85,Sim
IMV-1513,Estúdio,São Paulo,Zona Oeste,203,1,1,4599.24,Não
IMV-1514,Apartamento,Belo Horizonte,Zona Norte,183,3,2,2369.03,Não
IMV-1515,Estúdio,São Paulo,Centro,134,3,1,3934.4,Não
IMV-1516,Casa,Rio de Janeiro,Zona Oeste,48,4,1,2506.43,Sim
IMV-1517,Estúdio,Rio de Janeiro,Zona Oeste,84,1,2,2169.99,Não
IMV-1518,Apartamento,Salvador,Zona Norte,272,3,1,3991.79,Sim
IMV-1519,Apartamento,Rio de Janeiro,Zona Norte,136,3,2,3932.56,Não
IMV-1520,Apartamento,Rio de Janeiro,Zona Norte,254,4,1,623.56,Sim
IMV-1521,Apartamento,Belo Horizonte,Zona Norte,284,1,2,3363.39,Sim
IMV-1522,Estúdio,Rio de Janeiro,Zona Norte,33,3,1,2251.7,Sim
IMV-1523,Estúdio,Belo Horizonte,Zona Oeste,63,4,1,1751.41,Sim
IMV-1524,Apartamento,Salvador,Zona Norte,50,1,2,1063.43,Não
IMV-1525,Casa,Porto Alegre,Centro,80,2,1,2325.09,Não
IMV-1526,Apartamento,Rio de Janeiro,Zona Oeste,55,3,2,4287.21,Não
IMV-1527,Casa,Belo Horizonte,Zona Sul,215,1,1,1290.13,Não
IMV-1528,Apartamento,Porto Alegre,Zona Oeste,268,1,1,2314.84,Sim
IMV-1529,Estúdio,São Paulo,Zona Oeste,275,2,1,687.41,Sim
IMV-1530,Estúdio,Porto Alegre,Zona Norte,286,3,1,3948.23,Não
IMV-1531,Estúdio,Belo Horizonte,Zona Leste,220,4,2,4629.27,Sim
IMV-1532,Estúdio,Porto Alegre,Zona Sul,212,1,2,3056.9,Não
IMV-1533,Apartamento,Salvador,Zona Leste,96,4,2,907.22,Sim
IMV-1534,Casa,Rio de Janeiro,Zona Leste,62,3,1,3780.85,Sim
IMV-1535,Apartamento,Porto Alegre,Centro,32,3,2,1578.72,Sim
IMV-1536,Estúdio,São Paulo,Centro,80,2,2,4664.34,Não
IMV-1537,Estúdio,São Paulo,Zona Oeste,174,1,2,4516.43,Não
IMV-1538,Estúdio,Porto Alegre,Zona Oeste,76,3,2,2323.31,Não
IMV-1539,Apartamento,Rio de Janeiro,Zona Sul,150,2,1,2784.57,Sim
IMV-1540,Estúdio,Porto Alegre,Zona Oeste,30,4,1,683.2,Sim
IMV-1541,Casa,Salvador,Zona Oeste,186,3,1,2384.42,Sim
IMV-1542,Estúdio,Salvador,Zona Leste,281,1,2,4947.45,Sim
IMV-1543,Apartamento,Salvador,Zona Leste,82,4,2,1139.98,Sim
IMV-1544,Estúdio,Rio de Janeiro,Zona Sul,218,2,1,1986.37,Não
IMV-1545,Casa,Salvador,Zona Norte,104,2,1,4380.32,Sim
IMV-1546,Estúdio,Rio de Janeiro,Zona Leste,173,4,1,3938.34,Não
IMV-1547,Estúdio,Rio de Janeiro,Zona Sul,284,1,1,3018.68,Sim
IMV-1548,Estúdio,Porto Alegre,Zona Norte,42,2,1,889.14,Não
IMV-1549,Estúdio,Belo Horizonte,Zona Norte,270,1,2,3082.32,Não
IMV-1550,Casa,Belo Horizonte,Centro,159,4,2,685.69,Não
IMV-1551,Apartamento,Rio de Janeiro,Zona Oeste,151,2,2,2168.94,Não
IMV-1552,Apartamento,Rio de Janeiro,Zona Sul,288,4,2,2999.68,Não
IMV-1553,Estúdio,Salvador,Centro,52,1,1,3765.54,Sim
IMV-1554,Estúdio,Rio de Janeiro,Zona Norte,227,1,2,2571.63,Não
IMV-1555,Estúdio,Rio de Janeiro,Zona Norte,286,3,1,3915.81,Não
IMV-1556,Casa,Porto Alegre,Zona Sul,52,4,2,1204.85,Sim
IMV-1557,Estúdio,Rio de Janeiro,Zona Oeste,75,2,2,2701.48,Sim
IMV-1558,Casa,Porto Alegre,Zona Leste,222,1,1,4755.65,Sim
IMV-1559,Estúdio,Salvador,Centro,59,4,1,4932.12,Não
IMV-1560,Casa,Porto Alegre,Centro,193,4,1,3574.12,Sim
IMV-1561,Apartamento,Belo Horizonte,Zona Sul,83,3,1,781.31,Não
IMV-1562,Apartamento,São Paulo,Zona Sul,186,2,2,3068.27,Sim
IMV-1563,Apartamento,Belo Horizonte,Zona Oeste,60,2,1,1780.69,Não
IMV-1564,Apartamento,Porto Alegre,Zona Norte,77,2,2,4113.9,Não
IMV-1565,Estúdio,Salvador,Zona Oeste,278,3,1,1436.3,Sim
IMV-1566,Casa,Rio de Janeiro,Zona Sul,207,4,1,1201.5,Não
IMV-1567,Casa,São Paulo,Zona Leste,273,2,1,2089.71,Não
IMV-1568,Apartamento,Porto Alegre,Zona Sul,278,3,1,2528.47,Não
IMV-1569,Apartamento,São Paulo,Zona Sul,267,3,1,3449.41,Não
IMV-1570,Estúdio,São Paulo,Centro,212,4,1,3181.6,Não
IMV-1571,Casa,Rio de Janeiro,Zona Sul,285,1,2,2442.59,Não
IMV-1572,Apartamento,São Paulo,Zona Norte,250,3,1,2145.46,Não
IMV-1573,Apartamento,Salvador,Zona Oeste,215,2,1,2677.38,Sim
IMV-1574,Apartamento,São Paulo,Zona Norte,272,1,2,2016.51,Sim
IMV-1575,Estúdio,Porto Alegre,Centro,201,4,2,1654.59,Não
IMV-1576,Casa,Rio de Janeiro,Zona Norte,226,2,2,557.63,Sim
IMV-1577,Casa,Belo Horizonte,Centro,237,1,2,4057.18,Não
IMV-1578,Apartamento,Salvador,Zona Sul,103,4,2,2441.54,Não
IMV-1579,Apartamento,Salvador,Centro,50,1,1,4027.83,Não
IMV-1580,Casa,Rio de Janeiro,Zona Sul,281,1,2,3156.09,Não
IMV-1581,Casa,Porto Alegre,Zona Oeste,286,1,2,1947.13,Não
IMV-1582,Casa,Belo Horizonte,Zona Oeste,142,3,2,1766.19,Não
IMV-1583,Estúdio,Porto Alegre,Zona Oeste,209,4,1,2343.48,Sim
IMV-1584,Apartamento,São Paulo,Zona Leste,130,3,1,2869.88,Não
IMV-1585,Apartamento,São Paulo,Centro,73,4,1,582.6,Não
IMV-1586,Apartamento,Porto Alegre,Zona Sul,116,1,1,4592.8,Sim
IMV-1587,Casa,São Paulo,Zona Leste,176,1,1,589.79,Não
IMV-1588,Estúdio,Belo Horizonte,Zona Norte,69,2,2,1352.53,Sim
IMV-1589,Apartamento,Salvador,Zona Leste,72,3,2,1680.94,Sim
IMV-1590,Estúdio,São Paulo,Zona Sul,145,2,1,3153.0,Sim
IMV-1591,Casa,São Paulo,Zona Leste,274,3,1,3105.78,Sim
IMV-1592,Apartamento,Rio de Janeiro,Zona Leste,36,2,1,1823.59,Sim
IMV-1593,Estúdio,Porto Alegre,Centro,242,3,1,984.8,Não
IMV-1594,Casa,Porto Alegre,Centro,115,3,1,2229.49,Sim
IMV-1595,Estúdio,São Paulo,Zona Leste,214,1,1,2748.7,Não
IMV-1596,Casa,Porto Alegre,Zona Leste,286,1,1,2797.03,Não
IMV-1597,Casa,Belo Horizonte,Zona Oeste,239,4,2,1273.43,Sim
IMV-1598,Casa,Rio de Janeiro,Zona Leste,271,4,2,4924.71,Sim
IMV-1599,Estúdio,Rio de Janeiro,Centro,39,2,1,521.69,Não
IMV-1600,Estúdio,São Paulo,Centro,72,1,1,786.69,Não
IMV-1601,Casa,Porto Alegre,Zona Sul,112,2,1,4906.4,Não
IMV-1602,Estúdio,Belo Horizonte,Centro,121,2,2,3198.93,Não
IMV-1603,Casa,São Paulo,Zona Norte,289,3,1,4871.13,Sim
IMV-1604,Apartamento,Rio de Janeiro,Centro,278,3,2,4567.93,Sim
IMV-1605,Apartamento,Rio de Janeiro,Zona Oeste,152,1,1,1311.05,Não
IMV-1606,Estúdio,Rio de Janeiro,Zona Norte,212,3,1,4568.49,Não
IMV-1607,Estúdio,Belo Horizonte,Centro,97,1,1,3935.14,Sim
IMV-1608,Estúdio,Rio de Janeiro,Centro,268,4,2,1627.84,Sim
IMV-1609,Casa,Belo Horizonte,Centro,90,2,1,4667.11,Sim
IMV-1610,Estúdio,Rio de Janeiro,Zona Leste,262,1,2,3092.57,Não
IMV-1611,Apartamento,Rio de Janeiro,Centro,57,4,1,4459.07,Sim
IMV-1612,Apartamento,Rio de Janeiro,Zona Oeste,109,4,2,1253.81,Não
IMV-1613,Estúdio,Salvador,Zona Norte,227,1,1,2131.46,Não
IMV-1614,Estúdio,Salvador,Centro,244,3,2,2565.77,Sim
IMV-1615,Casa,Salvador,Zona Leste,68,2,2,1976.01,Sim
IMV-1616,Casa,São Paulo,Zona Sul,204,1,2,3939.26,Não
IMV-1617,Casa,Rio de Janeiro,Zona Leste,57,4,2,1919.27,Sim
IMV-1618,Estúdio,São Paulo,Centro,125,3,1,4675.58,Sim
IMV-1619,Estúdio,Belo Horizonte,Zona Sul,292,1,1,1466.18,Sim
IMV-1620,Apartamento,São Paulo,Centro,38,2,2,4322.15,Sim
IMV-1621,Apartamento,Rio de Janeiro,Zona Oeste,149,3,2,990.61,Sim
IMV-1622,Casa,Rio de Janeiro,Zona Leste,230,2,2,958.78,Sim
IMV-1623,Estúdio,Rio de Janeiro,Zona Sul,252,4,1,1825.73,Sim
IMV-1624,Estúdio,Salvador,Zona Sul,177,2,2,3199.56,Não
IMV-1625,Apartamento,Rio de Janeiro,Centro,189,1,1,2796.39,Não
IMV-1626,Apartamento,São Paulo,Zona Norte,224,4,2,1254.7,Sim
IMV-1627,Apartamento,Rio de Janeiro,Zona Oeste,169,2,2,2292.91,Sim
IMV-1628,Apartamento,Rio de Janeiro,Zona Norte,157,1,2,3942.94,Sim
IMV-1629,Apartamento,Rio de Janeiro,Zona Norte,101,1,1,4506.2,Não
IMV-1630,Estúdio,Salvador,Zona Oeste,45,3,1,1907.22,Não
IMV-1631,Estúdio,Belo Horizonte,Zona Leste,155,3,2,4371.92,Não
IMV-1632,Apartamento,Belo Horizonte,Zona Sul,66,1,1,3754.77,Não
IMV-1633,Casa,Belo Horizonte,Centro,212,3,1,3946.51,Não
IMV-1634,Apartamento,São Paulo,Zona Sul,227,3,2,4859.17,Sim
IMV-1635,Estúdio,Porto Alegre,Zona Norte,255,4,1,520.86,Não
IMV-1636,Estúdio,Belo Horizonte,Zona Oeste,50,2,2,1946.53,Sim
IMV-1637,Casa,Porto Alegre,Zona Sul,95,2,2,2538.37,Sim
IMV-1638,Apartamento,Salvador,Centro,292,3,2,589.23,Não
IMV-1639,Casa,Belo Horizonte,Zona Norte,151,1,1,2044.2,Não
IMV-1640,Apartamento,Salvador,Zona Sul,86,4,1,2090.11,Não
IMV-1641,Casa,Salvador,Zona Leste,282,1,2,3095.4,Não
IMV-1642,Casa,Rio de Janeiro,Centro,231,1,2,4192.16,Sim
IMV-1643,Estúdio,Belo Horizonte,Zona Norte,193,3,1,714.59,Não
IMV-1644,Apartamento,Porto Alegre,Zona Sul,157,2,1,2123.92,Sim
IMV-1645,Casa,São Paulo,Centro,234,2,2,4028.85,Sim
IMV-1646,Apartamento,Porto Alegre,Zona Norte,82,2,1,4521.14,Não
IMV-1647,Apartamento,Porto Alegre,Zona Oeste,41,2,2,1450.32,Sim
IMV-1648,Apartamento,Rio de Janeiro,Zona Norte,226,2,1,4888.12,Não
IMV-1649,Estúdio,Rio de Janeiro,Zona Oeste,282,1,1,4954.1,Não
IMV-1650,Apartamento,Salvador,Zona Leste,277,1,2,4724.02,Sim
IMV-1651,Estúdio,Porto Alegre,Zona Sul,223,2,1,2380.18,Não
IMV-1652,Casa,Rio de Janeiro,Zona Norte,172,2,1,2891.87,Sim
IMV-1653,Casa,Porto Alegre,Centro,124,4,2,4732.24,Não
IMV-1654,Estúdio,São Paulo,Zona Norte,98,1,1,4097.96,Não
IMV-1655,Estúdio,Salvador,Zona Leste,130,1,2,2792.71,Não
IMV-1656,Apartamento,Belo Horizonte,Centro,64,1,2,1514.79,Não
IMV-1657,Apartamento,Belo Horizonte,Centro,185,4,1,2179.71,Sim
IMV-1658,Apartamento,São Paulo,Zona Sul,180,1,1,2222.45,Não
IMV-1659,Casa,Belo Horizonte,Centro,126,1,2,2849.38,Não
IMV-1660,Apartamento,Porto Alegre,Centro,294,2,2,4648.67,Não
IMV-1661,Casa,São Paulo,Zona Norte,103,4,1,2749.93,Sim
IMV-1662,Apartamento,Salvador,Zona Leste,238,1,1,3292.82,Sim
IMV-1663,Estúdio,Belo Horizonte,Zona Oeste,76,3,1,4953.44,Não
IMV-1664,Casa,São Paulo,Zona Oeste,211,2,2,1874.9,Sim
IMV-1665,Casa,Belo Horizonte,Zona Oeste,132,2,1,2127.53,Não
IMV-1666,Apartamento,Rio de Janeiro,Zona Oeste,166,4,1,1093.2,Sim
IMV-1667,Estúdio,Rio de Janeiro,Zona Leste,238,4,1,2077.87,Sim
IMV-1668,Estúdio,Belo Horizonte,Zona Leste,86,2,1,716.47,Não
IMV-1669,Estúdio,Rio de Janeiro,Zona Oeste,52,1,1,1649.68,Sim
IMV-1670,Estúdio,Belo Horizonte,Zona Sul,265,3,1,1759.3,Não
IMV-1671,Apartamento,Belo Horizonte,Zona Norte,202,2,2,3238.66,Não
IMV-1672,Casa,Rio de Janeiro,Zona Sul,213,3,2,2355.09,Não
IMV-1673,Casa,Rio de Janeiro,Zona Leste,135,1,2,2531.51,Não
IMV-1674,Apartamento,São Paulo,Zona Leste,67,3,2,1715.4,Sim
IMV-1675,Casa,Salvador,Centro,164,4,2,3024.77,Sim
IMV-1676,Apartamento,Rio de Janeiro,Zona Leste,267,2,1,2368.08,Sim
IMV-1677,Apartamento,São Paulo,Zona Leste,89,1,1,1559.77,Não
IMV-1678,Apartamento,Belo Horizonte,Centro,241,1,1,4113.06,Não
IMV-1679,Estúdio,Belo Horizonte,Zona Sul,299,2,2,3512.59,Não
IMV-1680,Estúdio,Salvador,Zona Leste,219,4,1,2997.78,Não
IMV-1681,Apartamento,Salvador,Zona Leste,203,2,2,4057.74,Sim
IMV-1682,Estúdio,Rio de Janeiro,Zona Sul,31,3,1,3619.25,Sim
IMV-1683,Estúdio,Rio de Janeiro,Centro,223,2,1,4275.91,Não
IMV-1684,Apartamento,São Paulo,Centro,43,2,1,3908.68,Não
IMV-1685,Casa,São Paulo,Zona Oeste,84,3,2,3044.74,Sim
IMV-1686,Estúdio,Salvador,Zona Norte,48,2,2,3260.42,Sim
IMV-1687,Apartamento,Belo Horizonte,Zona Norte,250,4,1,2269.24,Não
IMV-1688,Casa,Belo Horizonte,Centro,204,4,2,1774.09,Não
IMV-1689,Apartamento,Porto Alegre,Zona Sul,243,3,2,2900.3,Sim
IMV-1690,Casa,São Paulo,Zona Oeste,41,4,1,1960.27,Não
IMV-1691,Apartamento,Porto Alegre,Centro,75,1,2,1404.89,Não
IMV-1692,Estúdio,Belo Horizonte,Zona Leste,143,1,2,3672.4,Não
IMV-1693,Casa,Rio de Janeiro,Zona Sul,103,3,2,2970.92,Não
IMV-1694,Apartamento,São Paulo,Centro,91,3,2,1254.38,Sim
IMV-1695,Casa,Rio de Janeiro,Zona Sul,196,4,1,1074.38,Não
IMV-1696,Casa,Salvador,Zona Leste,292,3,1,2157.41,Não
IMV-1697,Casa,São Paulo,Zona Oeste,297,3,2,1848.9,Sim
IMV-1698,Estúdio,Porto Alegre,Zona Leste,198,3,1,4550.41,Não
